id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19626395,Family Fun/Business Retreat Near Space Needle,52640557,Bryan,Queen Anne,Lower Queen Anne,47.62744,-122.35143,Entire home/apt,191,30,190,2020-11-04,4.78,1,0,3,STR-OPLI-19-002406
19629725,"Very clean, comfortable, chic condo in N. Seattle",160477510,Carey,Other neighborhoods,Bitter Lake,47.72496,-122.35332,Entire home/apt,79,30,32,2021-07-31,0.72,1,279,3,
19635987,Spacious No. Seattle (Maple Leaf) Mother in Law,135304150,Lorraine And Uffe,Northgate,Maple Leaf,47.69378,-122.31358,Private room,125,30,17,2020-12-01,0.34,1,263,2,STR-OPLI-19-002388
19657648,Cozy Guesthouse in a lovely Seattle neighborhood!,30073375,Rohit,Other neighborhoods,Greenwood,47.68475,-122.35406,Entire home/apt,85,2,111,2021-08-20,2.16,1,43,15,STR-OPLI-19-000190
19697895,Bungalow with Wetland Canopy Views from Patio,336506,John,Rainier Valley,Dunlap,47.52521,-122.26123,Entire home/apt,194,2,102,2021-09-20,3.49,1,318,19,STR-OPLI-20-000777
19699462,"Charming, Private 2 Bed Montlake Suite w/ Parking",22027933,Kathryn And Tom,Capitol Hill,Montlake,47.63711,-122.30618,Entire home/apt,83,1,477,2021-09-19,9.68,1,255,123,STR-OPLI-19-000800
19721956,Exquisite Studio Close to the Space Needle,114733552,Maryam,Downtown,Belltown,47.61756,-122.34636,Entire home/apt,62,30,169,2021-04-16,3.67,2,24,3,STR-OPLI-19-000056
19738365,A place where it all connect! Homestay 3,111066204,Erlinda,Northgate,North College Park,47.69479,-122.33321,Private room,25,30,4,2021-07-09,0.12,7,333,1,
19738428,Wholeworld Homestay 2x,111066204,Erlinda,Northgate,North College Park,47.6942,-122.33381,Private room,24,30,4,2021-09-17,0.16,7,0,2,
19764464,★ QUIET Capitol Hill Home w GREAT DECKS★,12621577,Brad,Capitol Hill,Stevens,47.62427,-122.30002,Entire home/apt,255,30,8,2019-10-08,0.21,1,40,0,STR-OPLI-19-002256
19766392,1-Bdrm Apt Perfect for Vacation or Teleworking,47595129,Jen,Other neighborhoods,Greenwood,47.68547,-122.36129,Entire home/apt,96,2,33,2021-09-20,0.65,1,271,9,STR-OPLI-19-003221
19768466,Stunning Queen Anne short or long term rental home,10704748,James,Queen Anne,North Queen Anne,47.65195,-122.37364,Entire home/apt,500,30,8,2019-08-17,0.21,1,131,0,
19770172,Urban Oasis Garden Apartment in West Seattle,62797356,Kelley,West Seattle,North Admiral,47.57246,-122.37577,Entire home/apt,95,2,57,2021-09-16,1.14,1,173,11,STR-OPLI-19-000790
19770530,Fremont & Woodland Park Zoo Cozy Living,23904049,Joshua,Other neighborhoods,Fremont,47.66291,-122.3512,Entire home/apt,135,1,148,2021-09-09,4.65,1,270,52,STR-OPLI-19-001157
19771279,Erlinda's Wholeworld Homestay II,111066204,Erlinda,Northgate,North College Park,47.6927,-122.33497,Private room,26,30,1,2018-08-06,0.03,7,23,0,
19785976,"Well-situated home equipped with a furnished deck, a beautiful patio & gas grill",138924514,Vacasa Washington,Other neighborhoods,Phinney Ridge,47.67775,-122.36209,Entire home/apt,317,3,30,2021-08-21,1.06,24,352,14,STR-OPLI-19-003326
19785978,"Lovely, dog-friendly home located in amazing Seattle area!",138924514,Vacasa Washington,Other neighborhoods,Phinney Ridge,47.68053,-122.35346,Entire home/apt,218,2,35,2021-07-18,1.14,24,365,16,STR-OPLI-19-003453
19785981,Lovely oasis w/covered & furnished patio in a great Seattle neighborhood!,138924514,Vacasa Washington,Other neighborhoods,Fremont,47.66125,-122.35239,Entire home/apt,254,2,26,2021-08-23,0.83,24,350,13,STR-OPLI-19-003474
19785983,Space Needle view apartment w/ shared hot tub and pool!,138924514,Vacasa Washington,Downtown,Belltown,47.61588,-122.34653,Entire home/apt,170,1,32,2021-09-09,0.67,24,347,11,STR-OPLI-19-003358
19785986,Gorgeous suite w/shared hot tub and pool! Steps from Pike Place.,138924514,Vacasa Washington,Downtown,Pike-Market,47.60867,-122.34007,Entire home/apt,209,6,23,2021-09-12,0.55,24,350,10,STR-OPLI-20-000202
19786000,Vacasa | Bay view downtown condo w/shared hot tub and indoor pool!,138924514,Vacasa Washington,Downtown,Belltown,47.61352,-122.34695,Entire home/apt,392,1,43,2021-07-30,0.98,24,319,10,STR-OPLI-19-003461
19786006,"Downtown condo w/ gorgeous city views, shared hot tub, pool, and roof deck",138924514,Vacasa Washington,Downtown,Belltown,47.61387,-122.34876,Entire home/apt,295,1,44,2021-09-12,1.04,24,333,17,STR-OPLI-20-000181
19786008,"Vacasa | Corner view suite, walk to space needle, shared hot tub & pool!",138924514,Vacasa Washington,Downtown,Belltown,47.61377,-122.34779,Entire home/apt,246,1,27,2021-08-14,0.62,24,345,5,STR-OPLI-20-000134
19786009,Charming cottage in amazing Seattle neighborhood - only 15 minutes to downtown!,138924514,Vacasa Washington,Other neighborhoods,Ravenna,47.67924,-122.29086,Entire home/apt,267,2,31,2021-08-25,0.66,24,343,14,STR-OPLI-19-003336
19786016,Gorgeous apartment in business district w/ community hot tub and swimming pool,138924514,Vacasa Washington,Downtown,Belltown,47.61525,-122.34698,Entire home/apt,203,1,22,2021-07-17,7.50,24,349,10,STR-OPLI-20-000181
19786019,Vacasa | Lovely flat near the Space Needle and w/ a Walk Score of 97!,138924514,Vacasa Washington,Downtown,Central Business District,47.6125,-122.33074,Entire home/apt,207,3,17,2021-08-09,0.69,24,347,1,STR-OPLI-19-000059
19786036,"Downtown studio with perfect Walk Score, shared indoor pool, and hot tub!",138924514,Vacasa Washington,Downtown,Belltown,47.61587,-122.34732,Entire home/apt,161,30,24,2020-02-23,0.93,24,363,0,STR-OPLI-19-000411
19786039,Bay view apartment w/shared hot tub and indoor pool - near Pike Place Mark,138924514,Vacasa Washington,Downtown,Central Business District,47.60933,-122.3378,Entire home/apt,238,6,19,2021-06-05,0.38,24,363,4,STR-OPLI-20-000007
19786040,"Lovely downtown penthouse w/shared hot tub, sauna, and swimming pool!",138924514,Vacasa Washington,Downtown,Belltown,47.61548,-122.34875,Entire home/apt,170,1,30,2021-04-25,0.63,24,361,7,STR-OPLI-19-003446
19786042,"Bayview suite w/ great views, walk score of 100 & shared indoor pool & hot tub",138924514,Vacasa Washington,Downtown,Central Business District,47.60775,-122.33786,Entire home/apt,345,6,8,2021-05-22,0.19,24,352,1,STR-OPLI-19-003364
19786043,"Luxury suite with fitness center, features shared pool and hot tub",138924514,Vacasa Washington,Downtown,Central Business District,47.60852,-122.33816,Entire home/apt,252,6,24,2021-08-15,0.55,24,325,14,STR-OPLI-20-000007
19786059,"Ballard townhome w/ walk score of 95, 4 blocks from Market Street!",138924514,Vacasa Washington,Ballard,Adams,47.67185,-122.38352,Entire home/apt,294,2,26,2021-08-08,0.54,24,362,5,STR-OPLI-19-003405
19786065,Breathtaking home w/furnished deck near Alki Beach and minutes from downtown!,138924514,Vacasa Washington,West Seattle,Alki,47.57396,-122.41283,Entire home/apt,291,2,28,2021-08-28,1.10,24,342,12,STR-OPLI-19-003350
19786071,"Beautiful suite with bay views, includes shared hot tub and pool!",138924514,Vacasa Washington,Downtown,Pike-Market,47.60799,-122.33978,Entire home/apt,280,30,33,2021-07-20,0.79,24,363,8,STR-OPLI-20-000015
19804511,"Spacious Private Room in Magnolia, Seattle",133284367,Anna,Magnolia,Southeast Magnolia,47.64408,-122.38564,Private room,65,30,38,2018-08-21,0.78,2,172,0,
19824463,Great bedroom Cabin in the City-Cedar Park,51676305,Vanessa,Lake City,Cedar Park,47.73066,-122.28938,Private room,47,30,17,2020-10-03,0.44,1,302,1,
19831358,Midcentury modern launching pad,137379895,Tina,Magnolia,Southeast Magnolia,47.64851,-122.39341,Entire home/apt,175,30,24,2021-08-23,0.59,1,88,3,STR-OPLI-19-847966
19843399,Modern industrial guesthouse Ballard/Phinney Ridge,23094965,Naomi,Other neighborhoods,Phinney Ridge,47.68167,-122.36423,Entire home/apt,195,3,77,2021-09-19,2.60,1,153,21,STR-OPLI-19-001061
19846180,The Ballard Jungalow,2080018,Cassie,Ballard,Loyal Heights,47.68763,-122.38112,Entire home/apt,598,30,4,2018-08-07,0.15,1,365,0,
19846504,"Queen Anne Bungalow - 2Bed/2Bath,AC, Full Kitchen",20180013,Andrew,Queen Anne,North Queen Anne,47.64504,-122.35206,Entire home/apt,185,3,329,2021-09-24,11.33,1,165,52,STR-OPLI-19-000251
19855651,Cozy 1 bedroom Daylight Basement Apartment,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,74,30,16,2021-08-21,0.32,2,332,2,
19872987,"Private, Convenient, Air Conditioned Whole House",22416652,Diana,Rainier Valley,Mount Baker,47.57122,-122.28592,Entire home/apt,189,30,1,2019-06-30,0.04,2,90,0,
19891890,Weekly Discounts - Apartment w/ Private Deck,6992010,Annie,Queen Anne,West Queen Anne,47.6385,-122.37257,Entire home/apt,139,2,171,2021-08-30,4.43,2,108,22,STR-OPLI-19-001590
19893618,Warm and Comfortable South Seattle Home,273140960,Debbie,Seward Park,Seward Park,47.55216,-122.26851,Entire home/apt,77,2,226,2021-09-21,6.23,1,316,26,STR-OPLI-19-001703
19894816,Charming Wallingford Cottage Apartment,21290502,Diana,Other neighborhoods,Wallingford,47.65371,-122.33994,Entire home/apt,85,3,118,2021-09-20,3.99,1,270,24,STR-OPLI-20-000143
19914644,"★ Clean, comfy, quiet private apartment! ★",141058204,Corey And Sandy,Other neighborhoods,Roosevelt,47.68108,-122.31915,Entire home/apt,95,30,130,2021-09-14,2.66,1,138,5,STR-OPLI-19-002669
19963333,Ballard Locks Home 5 bedroom 2 blocks from water!,35246779,Didi,Ballard,Adams,47.66997,-122.39379,Entire home/apt,95,30,118,2021-01-02,2.49,1,124,6,str-opli-19-003296
19966378,Awesome Apt. Near Seattle Center & Amazon Campus.,11383663,David,Queen Anne,Lower Queen Anne,47.63129,-122.35969,Entire home/apt,130,2,124,2021-09-24,3.28,2,0,29,STR-OPLI-19-002086
20012986,Hideaway with a View,18688599,Janet And Betty,Rainier Valley,Mount Baker,47.58853,-122.29135,Entire home/apt,150,3,117,2021-09-17,2.37,1,186,22,STR-OPLI-21-000172
20025666,Stay here and be near EVERYTHING!,86157147,Lyle,Downtown,First Hill,47.61281,-122.32899,Entire home/apt,137,2,243,2021-09-05,6.67,18,92,49,STR-OPLI-19-001277
20029802,Latona Guest Suite with A/C and Dedicated Parking,142248716,Brian,Other neighborhoods,Wallingford,47.65614,-122.32604,Entire home/apt,159,3,212,2021-09-19,4.33,2,0,35,STR-OPLI-19-000539
20033536,Intimate Fremont Cottage Loft With Staircase,40881069,Ty,Other neighborhoods,Fremont,47.66081,-122.3526,Entire home/apt,141,1,425,2021-09-12,10.55,1,202,68,STR-OPLI-19-002568
20034739,Michael Jackson/Freddie MercuryCORवागत हे svaagat he,85076667,Sabrina & Perry,Ballard,West Woodland,47.66812,-122.36149,Private room,65,30,25,2019-10-20,0.55,6,333,0,
20038601,Belltown Studio With King Bed,142337722,Terry,Cascade,South Lake Union,47.61864,-122.34563,Entire home/apt,183,30,150,2021-09-20,3.11,1,89,17,STR-OPLI-20-000942
20050709,"Beautiful, Emerald Room on Top of Queen Anne",5819249,Claire,Queen Anne,North Queen Anne,47.64203,-122.356,Private room,60,30,109,2021-06-15,2.74,2,167,10,STR-OPLI-19-003404
20071084,⚡️A/C! Huge Sparkling View Home near Lake WA,11026279,Chris And Brynn,Rainier Valley,Mount Baker,47.58407,-122.29389,Entire home/apt,195,1,7,2021-09-12,0.14,3,21,6,STR-OPLI-19-000729
20071314,"Cozy, Opal Room on Top of Queen Anne Hill",5819249,Claire,Queen Anne,North Queen Anne,47.64242,-122.35562,Private room,75,30,66,2021-06-04,1.62,2,167,5,STR-OPLI-19-003404
20077617,Designer two bedroom garden apartment,38021932,Rocky,Capitol Hill,Portage Bay,47.64223,-122.32268,Entire home/apt,175,30,8,2021-06-05,0.16,2,364,2,STR-OPLI-19-003016
20090813,Lake cottage @ Pritchard Beach - near down town,2470970,Rob,Rainier Valley,Dunlap,47.52744,-122.26109,Entire home/apt,85,30,214,2019-07-21,4.26,1,53,0,
20095739,HS4: Bright Bedroom in West Seattle,6179105,Seth,Delridge,Highland Park,47.53218,-122.35395,Private room,39,1,182,2021-09-22,4.59,12,208,54,STR-OPLI-19-000353
20096729,"Private Entrance 1bd Suite near UW, Seattle",142928226,Alice,Other neighborhoods,Wallingford,47.65664,-122.32701,Entire home/apt,84,1,54,2021-09-19,1.44,1,151,26,STR-OPLI-19-003214
20137424,"Emerald House Fremont-w/ parking, no cleaning fee",56662173,Jim,Other neighborhoods,Fremont,47.65377,-122.35117,Entire home/apt,140,2,260,2021-09-22,6.42,1,217,62,STR-OPLI-19-001173
20137888,Cozy Garden Guesthouse in Ballard,18994531,Kami,Ballard,Whittier Heights,47.67807,-122.36986,Entire home/apt,146,2,93,2021-09-14,2.16,1,0,16,STR-OPLI-19-002783
20138116,HS3: Lovely Bedroom in West Seattle,6179105,Seth,Delridge,Highland Park,47.53206,-122.35405,Private room,39,1,145,2021-09-24,2.91,12,23,25,STR-OPLI-19-000353
20141183,Queen Anne Private Courtyard Suite,31354928,Ken & Patti,Queen Anne,East Queen Anne,47.63611,-122.35632,Private room,85,2,188,2021-09-20,4.57,2,266,47,STR-OPLI-19-001624
20155839,"Wedgwood Cottage
  special discounted price",143424133,Robert & Dianne,Other neighborhoods,Wedgwood,47.68374,-122.28831,Entire home/apt,135,1,102,2021-09-13,2.12,1,301,39,Str-opli-19-001069
20169621,Modern Industrial Fremont Studio,11164643,Megan,Other neighborhoods,Fremont,47.65556,-122.34301,Entire home/apt,155,2,219,2021-09-16,4.68,2,173,71,STR-OPLI-19-000783
20176620,Gorgeous Capitol Hill Studio/Loft with Balcony,2134209,Benjamin,Capitol Hill,Broadway,47.61871,-122.32414,Entire home/apt,84,30,166,2020-01-20,3.46,4,276,0,
20176915,Downtown Retreat /WSCC,57590612,Tulika,Downtown,First Hill,47.61273,-122.32893,Entire home/apt,195,3,65,2021-09-22,1.43,1,72,9,STR-OPLI-19-000016
20189433,West Seattle Modern Retreat / Close to Downtown,751008,Elaine,West Seattle,North Admiral,47.57986,-122.37699,Entire home/apt,144,30,58,2021-09-19,1.48,2,173,18,STR-OPLI-20-000902
20192701,Alki Beach Oasis,18250886,Jay,West Seattle,Alki,47.57361,-122.41363,Entire home/apt,120,2,269,2021-09-23,5.39,2,126,66,STR-OPLI-19-003269
20213679,Seattle Retreat in Green Lake neighborhood,7074357,Anne,Other neighborhoods,Wallingford,47.67089,-122.32542,Entire home/apt,100,30,44,2020-10-03,1.57,1,204,1,
20237728,Contemporary BR & private bath w/Rainier views,2703575,Courtney,Rainier Valley,Columbia City,47.56725,-122.29019,Private room,38,30,14,2021-07-01,0.32,1,3,2,
20269058,Adjacent to Wa Convention Center 1bd View Condo,4874276,Sarah,Downtown,First Hill,47.61159,-122.32857,Entire home/apt,106,3,133,2021-09-16,4.56,10,133,30,STR-OPLI-19-002766
20279587,Cozy private room and bath in quiet Magnolia,65237421,Marti,Magnolia,Lawton Park,47.64871,-122.40155,Private room,79,2,133,2021-09-25,3.36,1,343,43,STR-OPLI-19-001097
20287404,Cozy Comfort on Phinney Ridge,108270305,Joyce,Other neighborhoods,Phinney Ridge,47.67523,-122.35332,Entire home/apt,68,2,110,2021-09-07,2.89,1,83,13,STR-OPLI-19-001257
20325051,Northwestern Home in Seattle,145005066,Vincent,Other neighborhoods,Greenwood,47.70369,-122.34966,Private room,43,30,179,2021-08-20,4.52,1,78,3,
20327028,Lincoln Park Tiny House,101285257,Jenny,West Seattle,Gatewood,47.53955,-122.39409,Entire home/apt,58,30,32,2021-07-01,1.38,2,328,4,
20328571,Private retreat on historic Queen Anne Hill,3725854,Jocelyn,Queen Anne,North Queen Anne,47.64164,-122.35732,Entire home/apt,106,30,131,2020-08-30,2.65,1,116,0,STR-OPLI-19-001256
20330763,"King bed, Roku smart TV. Near stadium, bus & city!",141688566,Mt. Baker Home,Rainier Valley,Mount Baker,47.58279,-122.29433,Private room,75,1,84,2021-07-26,3.45,4,10,4,STR-OPLI-19-002899
20367435,"Short walk to UW, Spacious and Relaxing (29)",3074414,Melissa,University District,University District,47.65873,-122.31603,Entire home/apt,111,30,8,2021-08-22,0.21,75,316,1,
20390310,Hip and Fun Capitol Hill Flat,143510570,TurnKey Vacation Rentals,Central Area,Minor,47.61268,-122.31475,Entire home/apt,108,2,72,2021-09-19,1.50,2,230,20,STR-OPLI-19-002914
20390340,Modern Home Near Lincoln Park w/Bikes & Trampoline,143510570,TurnKey Vacation Rentals,West Seattle,Arbor Heights,47.51638,-122.37696,Entire home/apt,184,2,22,2021-09-19,0.48,2,254,15,STR-OPLI-19-001883
20390399,Mountain-View House with Danish Modern Style,143519492,TurnKey Vacation Rentals,Other neighborhoods,Fremont,47.66291,-122.3586,Entire home/apt,136,3,36,2021-08-22,1.78,1,148,6,STR-OPLI-19-002125
20405820,Entire Private Studio & Patio in Capitol Hill,1564148,Yifan & Geoff,Central Area,Minor,47.61511,-122.30933,Entire home/apt,105,2,146,2021-07-28,5.69,1,0,8,STR-OPLI-19-003383
20425771,"Home w/ 5 beds near downtown, bus, lake, stadiums",141688566,Mt. Baker Home,Rainier Valley,Mount Baker,47.58232,-122.29629,Entire home/apt,179,1,155,2021-09-18,3.97,4,255,30,STR-OPLI-19-002899
20427308,"Small Mt Baker room, Smart TV, bus, train, stadium",141688566,Mt. Baker Home,Rainier Valley,Mount Baker,47.58237,-122.29515,Private room,61,1,88,2021-08-10,2.82,4,10,5,STR-OPLI-19-002899
20445446,Center UW Spacious  111,3074414,Melissa,University District,University District,47.66248,-122.31295,Entire home/apt,89,30,4,2019-10-21,0.08,75,265,0,
20455588,Comfortable 2 BR unit blocks from light Rail Train,145720154,Chima,Rainier Valley,Brighton,47.53899,-122.27698,Entire home/apt,146,2,142,2021-09-10,3.82,6,155,16,STR-OPLI-19-003006
20460194,Kick Back at the Blue Pine Cottage at Green Lake.,64476965,Jodi,Other neighborhoods,Green Lake,47.67421,-122.33027,Entire home/apt,169,2,137,2021-09-05,3.64,1,279,37,STR-OPLI-19-002285
20484691,Entire private unit A in U-district,35065561,Helen,University District,University District,47.67001,-122.31301,Entire home/apt,89,30,37,2021-09-10,0.76,2,9,4,STR-OPLI-20-000195
20487351,"Queen bed & full bed/couch, RokuTV, near bus, city",141688566,Mt. Baker Home,Rainier Valley,Mount Baker,47.58402,-122.2966,Private room,66,1,83,2021-09-22,3.88,4,8,4,STR-OPLI-19-002899
20497066,Pike Place Market Apt Water View and Balcony,117677707,David,Downtown,Central Business District,47.60626,-122.34187,Entire home/apt,203,1,335,2021-09-15,6.83,1,73,53,STR-OPLI-19-002281
20501756,Eclectic Eco-Conscious Studio in Ballard/Phinney,4957019,Cynthia,Ballard,West Woodland,47.66987,-122.36163,Private room,42,30,6,2020-03-01,0.13,1,206,0,
20520544,Charming Greenlake Craftsman,2013576,Lee,Other neighborhoods,Wallingford,47.67013,-122.32388,Entire home/apt,200,31,72,2018-10-14,1.51,3,143,0,
20524168,Room in North Seattle on transit lines (long term),146531416,Janine,Northgate,Pinehurst,47.72933,-122.31506,Private room,40,30,11,2020-10-17,0.23,1,296,1,
20541200,"Modern, Standalone Home. Spa Bathroom. View Deck, Garage.",165390,SeattleStays - Seth Gordon,Other neighborhoods,Fremont,47.65882,-122.34623,Entire home/apt,371,6,16,2021-01-30,0.42,6,119,2,STR-OPLI-19-001605
20544121,Villa Italia,146699128,Lorraine,Other neighborhoods,North Beach/Blue Ridge,47.70278,-122.38085,Entire home/apt,130,30,14,2021-07-31,0.53,1,180,1,
20586623,West Seattle apartment in The Arroyos,104055570,Nancy,West Seattle,Fauntleroy,47.50592,-122.38329,Entire home/apt,99,30,18,2019-08-20,0.47,1,83,0,
20601895,Mid Century Admiral District Flat with Sauna,12938596,Katie,West Seattle,North Admiral,47.57943,-122.39667,Entire home/apt,87,2,274,2021-09-14,6.42,1,80,40,STR-OPLI-19-002433
20604731,Hidden Gem in Classy North Capitol Hill,76257497,Suzanne,Capitol Hill,Stevens,47.63494,-122.30598,Entire home/apt,145,30,73,2020-02-18,1.53,1,140,0,STR-OPLI-19-002552
20606159,Open 1 Bedroom Central District Apartment,9621755,Seth,Central Area,Minor,47.60307,-122.30717,Entire home/apt,110,2,130,2021-09-15,3.29,1,104,28,STR-OPLI-19-002746
20635859,碧近山新房独栋雅居出租 room in smart home (english cohost),147540791,Susan,Beacon Hill,South Beacon Hill,47.52837,-122.28134,Private room,39,1,38,2021-05-22,0.77,4,359,3,City registration pending
20641402,Fauntlee Hills MIL with View,2488409,Max,West Seattle,Fauntleroy,47.52267,-122.383,Entire home/apt,79,30,59,2020-01-20,1.21,1,172,0,STR-OPLI-19-003298
20647832,Beautiful elegant Ravenna house,57465462,Fifi,University District,University District,47.6694,-122.31898,Entire home/apt,241,3,70,2021-08-17,1.55,3,121,19,STR-OPLI-19-001619
20651411,Susan's smart home on link light rail,147540791,Susan,Beacon Hill,South Beacon Hill,47.52617,-122.28113,Private room,42,1,62,2021-08-30,1.62,4,0,12,STR-BB-OPLI-19-000008
20663660,Bright & Spacious Short Walk to UW  (36),3074414,Melissa,University District,University District,47.65655,-122.31774,Entire home/apt,124,30,5,2019-08-24,0.52,75,325,1,
